,Unnamed: 0,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
50,50,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6014/9781601427991.jpg,"The Minimalist Home: A Room-By-Room Guide to a Decluttered, Refocused Life",Joshua Becker,Hardback,3.5,16.8,$,21.1,9781601427991,Home-Garden,dataset/Home-Garden/0000051.jpg,"A popular minimalist blogger and author of The More of Less shows you how to methodically turn your home into a place of peace, contentment, and purposeful living. One of today's most influential minimalist advocates takes us on a decluttering tour of our own houses and apartments, showing us how to decide what to get rid of and what to keep. He both offers practical guidelines for simplifying our lifestyle at home and addresses underlying issues that contribute to over-accumulation in the first place. The purpose is not just to create a more inviting living space. It's also to turn our life's HQ--our home--into a launching pad for a more fulfilling and productive life in the world."
51,51,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8041/9780804186278.jpg,Styled,Emily Henderson,Hardback,4.0,24.34,$,31.5,9780804186278,Home-Garden,dataset/Home-Garden/0000052.jpg,"Maximize the impact and precision of your message! Now in its fourth edition, the Microsoft Manual of Style provides essential guidance to content creators, journalists, technical writers, editors, and everyone else who writes about computer technology. Direct from the Editorial Style Board at Microsoft—you get a comprehensive glossary of both general technology terms and those specific to Microsoft; clear, concise usage and style guidelines with helpful examples and alternatives; guidance on grammar, tone, and voice; and best practices for writing content for the web, optimizing for accessibility, and communicating to a worldwide audience. Fully updated and optimized for ease of use, the Microsoft Manual of Style is designed to help you communicate clearly, consistently, and accurately about technical topics—across a range of audiences and media."
52,52,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5800/9781580085793.jpg,Mycelium Running,Paul Stamets,Paperback,4.5,21.92,$,34.5,9781580085793,Home-Garden,dataset/Home-Garden/0000053.jpg,"Mycelium Running is a manual for the mycological rescue of the planet. That’s right: growing more mushrooms may be the best thing we can do to save the environment, and in this groundbreaking text from mushroom expert Paul Stamets, you’ll find out how. The basic science goes like this: Microscopic cells called “mycelium”--the fruit of which are mushrooms--recycle carbon, nitrogen, and other essential elements as they break down plant and animal debris in the creation of rich new soil. What Stamets has discovered is that we can capitalize on mycelium’s digestive power and target it to decompose toxic wastes and pollutants (mycoremediation), catch and reduce silt from streambeds and pathogens from agricultural watersheds (mycofiltration), control insect populations (mycopesticides), and generally enhance the health of our forests and gardens (mycoforestry and myco-gardening). In this comprehensive guide, you’ll find chapters detailing each of these four exciting branches of what Stamets has coined “mycorestoration,” as well as chapters on the medicinal and nutritional properties of mushrooms, inoculation methods, log and stump culture, and species selection for various environmental purposes. Heavily referenced and beautifully illustrated, this book is destined to be a classic reference for bemushroomed generations to come."
53,53,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3738/9780373892327.jpg,The Beauty Detox Solution,Kimberly Snyder,Paperback,4.0,14.7,$,17.0,9780373892327,Home-Garden,dataset/Home-Garden/0000054.jpg,"Celebrity nutritionist and beauty expert Kimberly Snyder helps dozens of Hollywood's A-list stars get red-carpet ready—and now you're getting the star treatment. Kim used to struggle with coarse hair, breakouts and stubborn belly fat, until she traveled the world, learning age-old beauty secrets. She discovered that what you eat is the ultimate beauty product, and she's developed a powerful program that rids the body of toxins so you can look and feel your very best. With just a few simple diet changes, you will:"
54,54,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4165/9781416575467.jpg,Domino: the Book of Decorating,Deborah Needleman,Hardback,4.0,25.51,$,26.99,9781416575467,Home-Garden,dataset/Home-Garden/0000055.jpg,"Domino: The Book of Decorating cracks the code to creating a beautiful home, bringing together inspiring rooms, how-to advice and insiders’ secrets from today’s premier tastemakers in an indispensable style manual. The editors take readers room by room, tapping the best ideas from domino magazine and culling insights from their own experiences. With an eye to making design accessible and exciting, this book demystifies the decorating process and provides the tools for making spaces that are personal, functional and fabulous."
55,55,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6841/9780684135052.jpg,Knitting Without Tears,Elizabeth Zimmermann,Paperback,4.5,11.87,$,16.0,9780684135052,Home-Garden,dataset/Home-Garden/0000056.jpg,The author guides the novice and the experienced knitters in short-cuts and construction tricks and offers twenty original designs
56,56,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0621/9780062128454.jpg,Lauren Conrad Beauty,Lauren Conrad,Hardback,4.0,14.07,$,21.1,9780062128454,Home-Garden,dataset/Home-Garden/0000057.jpg,"""A beauty guide with tips on hair, makeup and beauty in general by celebrity Lauren Conrad""--"
57,57,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141044668.jpg,Postcards From Penguin,,Hardback,4.5,15.48,$,17.0,9780141044668,Home-Garden,dataset/Home-Garden/0000058.jpg,"A collection of 100 postcards, each featuring a different and iconic Penguin book jacket. From classics to crime, here are over seventy years of quintessentially British design in one box. In 1935 Allen Lane stood on a platform at Exeter railway station, looking for a good book for the journey to London. His disappointment at the poor range of paperbacks on offer led him to found Penguin Books. The quality paperback had arrived. Declaring that 'good design is no more expensive than bad', Lane was adamant that his Penguin paperbacks should cost no more than a packet of cigarettes, but that they should always look distinctive. Ever since then, from their original - now world-famous - look featuring three bold horizontal stripes, through many different stylish, inventive and iconic cover designs, Penguin's paperback jackets have been a constantly evolving part of Britain's culture. And whether they're for classics, crime, reference or prize-winning novels, they still follow Allen Lane's original design mantra. Sometimes, you definitely should judge a book by its cover."
58,58,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141981765.jpg,Zero Waste Home,Bea Johnson,Paperback,4.0,9.66,$,12.9,9780141981765,Home-Garden,dataset/Home-Garden/0000059.jpg,Part inspirational story of how the author transformed her family's life for the better by reducing their waste to an astonishing 1 liter per year; part practical guide that gives readers tools & tips to diminish their footprint & simplify their lives. Original.
59,59,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5796/9781579657147.jpg,A Man and His Watch,Matthew Hranek,Hardback,4.0,21.95,$,30.95,9781579657147,Home-Garden,dataset/Home-Garden/0000060.jpg,"“I’ve paged through stacks of books on the history of watches. . . . But I hadn’t come across a book that actually moved me until I picked up A Man and His Watch. The volume is filled with heartfelt stories.” —T: The New York Times Style Magazine Paul Newman wore his Rolex Daytona every single day for 35 years until his death in 2008. The iconic timepiece, probably the single most sought-after watch in the world, is now in the possession of his daughter Clea, who wears it every day in his memory. Franklin Roosevelt wore an elegant gold Tiffany watch, gifted to him by a friend on his birthday, to the famous Yalta Conference where he shook the hands of Joseph Stalin and Winston Churchill. JFK’s Omega worn to his presidential inauguration, Ralph Lauren’s watch purchased from Andy Warhol’s personal collection, Sir Edmund Hillary’s Rolex worn during the first-ever summit of Mt. Everest . . . these and many more compose the stories of the world’s most coveted watches captured in A Man and His Watch. Matthew Hranek, a watch collector and NYC men’s style fixture, has traveled the world conducting firsthand interviews and diving into exclusive collections to gather the never-before-told stories of 76 watches, completed with stunning original photography of every single piece. Through these intimate accounts and Hranek’s storytelling, the watches become more than just timepieces and status symbols; they represent historical moments, pioneering achievements, heirlooms, family mementos, gifts of affection, and lifelong friendships."
60,60,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4549/9781454909538.jpg,Gemstones of the World,Walter Schumann,Hardback,4.5,18.07,$,24.0,9781454909538,Home-Garden,dataset/Home-Garden/0000061.jpg,"Provides detailed information regarding the physical characteristics and unique traits of more than 1,800 precious and semiprecious stones, as well as discussing gemstone structure, production, name origin, and symbolism."
61,61,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/7667/9783766722447.jpg,Urban Jungle: Living and Styling with Plants,Igor Josifovic,Hardback,4.0,23.97,$,29.95,9783766722447,Home-Garden,dataset/Home-Garden/0000062.jpg,"From Justina Blakeney, the ultimate guide to designing wildly creative interiors that are free-spirited, layered, and deeply personal Justina Blakeney’s new book is her biggest, boldest, and most beautiful volume yet, filled with irresistible style, original patterns, and artwork—lushly photographed by Dabito. In each chapter, Justina shares her distinctive point of view on everything design fans want to know—how to make bold choices with color and pattern, how to take cues from nature, how to authentically glean inspiration from their heritage and travels, how to break rules, and all the other paths to truly begin to decorate wild. Along the way, Justina also shares personal narratives, practical advice, and nuanced insight into how she lives in her own space—how she reconnects with nature, how she plays and stays inspired, how she gives herself permission to feel free and wild, and how readers can do the same. Jungalow is the term coined by Justina for the brand that embodies her wild, but cozy and homey, style. Copycats abound, but there is no other book like this one—offering Justina’s authentic, encouraging voice and approachable, signature style."
62,62,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008261375.jpg,The Bullet Journal Method,Ryder Carroll,Hardback,4.0,17.97,$,21.1,9780008261375,Home-Garden,dataset/Home-Garden/0000063.jpg,"THE NEW YORK TIMES BESTSELLER Transform your life using the Bullet Journal Method, the revolutionary organisational system and worldwide phenomenon. The Bullet Journal Method will undoubtedly transform your life, in more ways than you can imagine' Hal Elrod, author of The Miracle Morning In his long-awaited first book, Ryder Carroll, the creator of the enormously popular Bullet Journal organisational system, explains how to use his method to: * TRACK YOUR PAST: using nothing more than a pen and paper, create a clear, comprehensive, and organised record of your thoughts and goals. * ORDER YOUR PRESENT: find daily calm by prioritising and minimising your workload and tackling your to-do list in a more mindful and productive way. * PLAN YOUR FUTURE: establish and appraise your short-term and long-term goals, plan more complex projects simply and effectively, and live your life with meaning and purpose. Like many of us, Ryder Carroll tried everything to get organised - countless apps, systems, planners, you name it. Nothing really worked. Then he invented his own simple system that required only pen and paper, which he found both effective and calming. He shared his method with a few friends, and before long he had a worldwide viral movement. The system combines elements of a wishlist, a to-do list, and a diary. It helps you identify what matters and set goals accordingly. By breaking long-term goals into small actionable steps, users map out an approachable path towards continual improvement, allowing them to stay focused despite the crush of incoming demands. But this is much more than a time management book. It's also a manifesto for what Ryder calls ""intentional living"": making sure that your beliefs and actions align. Even if you already use a Bullet Journal, this book gives you new exercises to become more calm and focused, new insights on how to prioritise well, and a new awareness of the power of analogue tools in a digital world. *** This book has been printed with three different colour designs, black, Nordic blue and emerald. We are unable to accept requests for a specific cover. The different covers will be assigned to orders at random. ***"
63,63,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8461/9781846149696.jpg,A Monk's Guide to a Clean House and Mind,Shoukei Matsumoto,Paperback,3.5,5.02,$,6.2,9781846149696,Home-Garden,dataset/Home-Garden/0000064.jpg,"Cleanliness is next to enlightenment. In this Japanese bestseller a Buddhist monk explains the traditional cleaning techniques that will help cleanse not only your house - but your soul. 'We remove dust to sweep away our worldly desires. We scrub dirt to free ourselves of attachments. We live simply and take time to contemplate the self, mindfully living each moment. It's not just monks that need to live this way. Everyone in today's busy world today needs it. The Zen sect of Buddhism is renowned for the cleanliness of its monks, but cleaning is greatly valued in Japanese Buddhism in general as a way to cultivate the mind. In this book, I introduce everyday cleaning methods typically employed in temples, while sharing what it's like to be a monk in training. This book will improve the condition not just of your own mind, but also the people around you. I hope readers will discover that cleanliness is an opportunity to contemplate oneself.'"
64,64,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6121/9781612120058.jpg,Rosemary Gladstar's Medicinal Herbs: A Beginner's Guide,Rosemary Gladstar,Paperback,4.5,11.06,$,12.95,9781612120058,Home-Garden,dataset/Home-Garden/0000065.jpg,"With this bestselling book by Rosemary Gladstar, the godmother of modern herbalism, learn how to grow, harvest, prepare, and use the 33 most common and versatile healing plants. Everyone will love this guide to inexpensive and natural home-healing!"
65,65,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5847/9781584796725.jpg,Printing by Hand,Lena Corwin,Spiral bound,4.0,17.09,$,19.1,9781584796725,Home-Garden,dataset/Home-Garden/0000066.jpg,
66,66,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8453/9781845336899.jpg,"The World Atlas of Wine, 7th Edition",Hugh Johnson,Hardback,4.5,49.27,$,52.0,9781845336899,Home-Garden,dataset/Home-Garden/0000067.jpg,
67,67,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091922566.jpg,Spotless,Jennifer Fleming,Paperback,4.0,8.08,$,9.5,9780091922566,Home-Garden,dataset/Home-Garden/0000068.jpg,
68,68,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5796/9781579655303.jpg,Flower Recipe Book,Alethea Harampolis,Hardback,4.0,19.89,$,21.95,9781579655303,Home-Garden,dataset/Home-Garden/0000069.jpg,"Flower arranging has never been simpler or more enticing. The women behind Studio Choo, the hottest floral design studio in the country, have created a flower-arranging bible for today's aesthetic. Filled with an array of stunning, easy-to-find flowers, it features 400 photos, more than 40 step-by-step instructions, and useful tips throughout. The arrangements run the gamut of styles and techniques: some are wild and some are structured; some are time-intensive and some are astonishingly simple. Each one is paired with a ""flower recipe""; ingredients lists specify the type and quantity of blooms needed; clear instructions detail each step; and hundreds of photos show how to place every stem. Readers will learn how to work with a single variety of flower to great effect, and to create vases overflowing with layered blooms. To top it off, the book is packed with ideas for unexpected vessels, seasonal buying guides, a source directory, a flower care primer, and all the design techniques readers need to know. Alethea Harampolis and Jill Rizzo are the founders of Studio Choo, a San Francisco-based floral design studio that serves up fresh, wild, and sophisticated flower arrangements for any occasion. Their work has been featured in publications such as Sunset, Food & Wine, and Veranda and in the blog Design*Sponge."
69,69,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7850/9781785040443.jpg,The Life-Changing Magic of Tidying,Marie Kondo,Hardback,4.0,15.33,$,18.0,9781785040443,Home-Garden,dataset/Home-Garden/0000070.jpg,"The ""genius"" national bestseller on the art of caring less and getting more -- from the author of Calm the F*ck Down and F*ck No (Cosmopolitan). Are you stressed out, overbooked, and underwhelmed by life? Fed up with pleasing everyone else before you please yourself? It's time to stop giving a f*ck. This brilliant, hilarious, and practical parody of Marie Kondo's bestseller The Life-Changing Magic of Tidying Up explains how to rid yourself of unwanted obligations, shame, and guilt -- and give your f*cks instead to people and things that make you happy. The easy-to-use, two-step NotSorry Method for mental decluttering will help you unleash the power of not giving a f*ck about: Family drama Having a ""bikini body"" Iceland Co-workers' opinions, pets, and children And other bullsh*t! And it will free you to spend your time, energy, and money on the things that really matter. So what are you waiting for? Stop giving a f*ck and start living your best life today! Discover more of the magic of not giving a f*ck with The Life-Changing Magic of Not Giving a F*ck Journal."
70,70,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9932/9780993298639.jpg,Jim Murray's Whisky Bible 2019 2019,Jim Murray,Paperback,4.5,14.61,$,18.0,9780993298639,Home-Garden,dataset/Home-Garden/0000071.jpg,Jim Murray's Whisky Bible 2019. The 16th edition and the 15th anniversary. The world's leading whisky guide.
71,71,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4197/9781419732393.jpg,"New Plant Parent, The:Develop Your Green Thumb and Care for Your",Darryl Cheng,Paperback,4.5,17.01,$,21.5,9781419732393,Home-Garden,dataset/Home-Garden/0000072.jpg,"For indoor gardeners everywhere, Darryl Cheng offers a new way to grow healthy house plants. He teaches the art of understanding a plant’s needs and giving it a home with the right balance of light, water, and nutrients. After reading Cheng, the indoor gardener will be far less the passive follower of rules for the care of each species and much more the confident, active grower, relying on observation and insight. And in the process, the plant owner becomes a plant lover, bonded to these beautiful living things by a simple love and appreciation of nature. The New Plant Parent covers all of the basics of growing house plants, from finding the right light, to everyday care like watering and fertilizing, to containers, to recommended species. Cheng’s friendly tone, personal stories, and accessible photographs fill his book with the same generous spirit that has made @houseplantjournal, his Instagram account, a popular source of advice and inspiration for thousands of indoor gardeners."
72,72,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8995/9783899554908.jpg,The Monocle Guide to Better Living,The Monocle,Hardback,4.0,42.88,$,45.0,9783899554908,Home-Garden,dataset/Home-Garden/0000073.jpg,"Which cities offer the best quality of life? How do you build a good school? How do you run a city? Who makes the best coffee? And how do you start your own inspirational business? With chapters on the city, culture, travel, food, and work, the book also provides answers to some key questions. Works as a guide but also includes essays that explore what makes a great city, how to make a home and why culture is good for you"
73,73,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8048/9780804843157.jpg,Stylish Dress Book,Yoshiko Tsukiori,Paperback,4.0,14.31,$,18.0,9780804843157,Home-Garden,dataset/Home-Garden/0000074.jpg,"Sew your own chic and original dresses with this stylish sewing book. Japanese style has long been admired for its grace and artistry. Add to that a sense of fun, and you have the sew-it-yourself Stylish Dress Book. Complete with stunning full-color photos, this Japanese sewing book (in English) gives you instructions and pull-out patterns for unique Japanese fashion—26 relaxed and comfortable yet elegant dresses and tops—pretty, timeless pieces that can be worn year after year, by women of all ages and sizes. The detailed diagrams and easy-to-follow instructions take you step-by-step from layout to finished garment. The no-rules looks pictured in this book are perfect for today's carefree fashion sensibility and will inspire you to have fun with fabric and style. Simple lines make these garments perfect for women of all ages and all sizes. This book includes a complete western-sized sewing pattern for each design that is easily adjusted to fit your body form. The concise diagrams and simple instructions allow you to develop your unique style with ease and confidence."
74,74,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7153/9780715327494.jpg,Sew Pretty Homestyle,Tone Finnanger,Paperback,4.0,13.66,$,16.0,9780715327494,Home-Garden,dataset/Home-Garden/0000075.jpg,"""Over 35 charming projects, each with step-by-step instructions and easy to use templates""--Amazon."
75,75,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141975740.jpg,It,Alexa Chung,Paperback,3.5,8.64,$,12.9,9780141975740,Home-Garden,dataset/Home-Garden/0000076.jpg,"The Congressional Record is the official record of the proceedings and debates of the United States Congress. It is published daily when Congress is in session. The Congressional Record began publication in 1873. Debates for sessions prior to 1873 are recorded in The Debates and Proceedings in the Congress of the United States (1789-1824), the Register of Debates in Congress (1824-1837), and the Congressional Globe (1833-1873)"
76,76,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9100/9781910002742.jpg,The Girl of Ink & Stars,Kiran Millwood Hargrave,Paperback,3.5,6.48,$,8.8,9781910002742,Home-Garden,dataset/Home-Garden/0000077.jpg,"When Isabella's friend disappears, she volunteers to guide the search party. As a mapmaker's daughter, she's equipped with elaborate ink maps and knowledge of the stars, eager to navigate the island's forgotten heart. But beneath the mountains a legendary fire demon awakens, and her journey is fraught with danger ..."
77,77,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471149450.jpg,Love x Style x Life,GARANCE DORE,Paperback,4.0,31.93,$,,9781471149450,Home-Garden,dataset/Home-Garden/0000078.jpg,"NEW YORK TIMES BESTSELLER • “The guardian of all style” (The New York Times Magazine) shares stories on life, love, style, and career, from Paris to New York, and inspires readers to cultivate an effortless chic that is all their own. Garance Doré, the voice and vision behind her eponymous blog, has captivated millions of readers worldwide with her fresh and appealing approach to style through storytelling. This gorgeously illustrated book takes readers on a unique narrative journey that blends Garance’s inimitable photography and illustrations with the candid, hard-won wisdom drawn from her life and her travels. Infused with her Left Bank sensibility, the eclecticism of her adopted city of New York, and the wild, passionate spirit of her native Corsica, Love Style Life is a backstage pass behind fashion’s frontlines, peppered with French-girl-next-door wit and advice on everything from mixing J.Crew with Chanel, to falling in love, to pursuing a life and career that is the perfect reflection of you. Praise for Garance Doré and Love Style Life “The most elegant, funny, truthful book on style, love and life. Garance is an original with the cutest French accent.”—Jenna Lyons, president and creative director, J.Crew “This charming book by fashion blogger Doré is part memoir and part style guide, gathered together in a chic, Gallic-inflected package.”—Publishers Weekly “One of blogdom’s most compelling storytellers.”—The New York Times “Doré’s mix of portrait photography, illustrations, collages, and stream-of-consciousness writing . . . has given the fashion world en masse a girl crush.”—Interview “Garance Doré embodies effortless French style.”—Martha Stewart Living"
78,78,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5800/9781580081757.jpg,Growing Gourmet & Medicinal Mush,Paul Stamets,Paperback,4.5,31.11,$,43.7,9781580081757,Home-Garden,dataset/Home-Garden/0000079.jpg,"A detailed and comprehensive guide for growing and using gourmet and medicinal mushrooms commercially or at home. “Absolutely the best book in the world on how to grow diverse and delicious mushrooms.”—David Arora, author of Mushrooms Demystified With precise growth parameters for thirty-one mushroom species, this bible of mushroom cultivation includes gardening tips, state-of-the-art production techniques, realistic advice for laboratory and growing room construction, tasty mushroom recipes, and an invaluable troubleshooting guide. More than 500 photographs, illustrations, and charts clearly identify each stage of cultivation, and a twenty-four-page color insert spotlights the intense beauty of various mushroom species. Whether you’re an ecologist, a chef, a forager, a pharmacologist, a commercial grower, or a home gardener—this indispensable handbook will get you started, help your garden succeed, and make your mycological landscapes the envy of the neighborhood."
79,79,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7848/9781784870416.jpg,The Beauty Myth (Vintage Feminism Short Edition),Naomi Wolf,Paperback,4.0,5.25,$,6.2,9781784870416,Home-Garden,dataset/Home-Garden/0000080.jpg,"Vintage Feminism: classic feminist texts in short form WITH A NEW INTRODUCTION BY THE AUTHOR Every day, women around the world are confronted with a dilemma – how to look. In a society embroiled in a cult of female beauty and youthfulness, pressure on women to conform physically is constant and all-pervading. In this shortened edition you will find the essence of Wolf’s groundbreaking book. It is a radical, gripping and frank exposé of the tyranny of the beauty myth, its oppressive function and the destructive obsession it engenders."
80,80,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8567/9781856753746.jpg,Lagom,Linnea Dunne,Hardback,3.5,9.61,$,12.9,9781856753746,Home-Garden,dataset/Home-Garden/0000081.jpg,"""Không quá ít, không quá nhiều, chỉ vừa đủ"" là cốt lõi của phong cách sống Lagom, nhưng biết như thế nào là đủ thì còn phụ thuộc vào giới hạn của mỗi người. Người Thụy Điển dùng Lagom như kim chỉ nam cho cả dân tộc, hình thành nên phong cách sống, ứng xử giao tiếp và thậm chí cả ẩm thực của riêng mình. Là một phần lãnh thổ của Bắc Âu, xứ sở nổi tiếng với phong cách sống tối giản, Thụy Điển tự xây dựng cho mình một phong cách sống hoàn toàn khác, mang tên Lagom. Với tài sản văn hóa riêng này, người dân Thụy Điển luôn biết vừa lòng với những gì mình đang có và gần như không bao giờ so sánh với cuộc sống của người khác. “Lagom” là một tính từ dùng để chỉ sự vừa phải, không quá nhiều mà cũng chẳng quá ít. Thật khó để có thể chuyển tải hết ý nghĩa của từ lagom sang bất kỳ thứ tiếng nào khác. Người Thụy Điển dùng Lagom như “kim chỉ nam” chung cho cả dân tộc, hình thành nên phong cách sống, ứng xử, giao tiếp, và thậm chí cả ẩm thực của riêng mình. Lagom là vừa đủ, là thích hợp, là cân bằng nhưng không nhất thiết phải là hoàn hảo nhất. Như một giai thoại từ thế kỷ trước, nhiều người tin rằng từ này bắt nguồn từ thuật ngữ ""laget om"" của người Viking - nghĩa là ""chuyền quanh trong nhóm” xuất phát từ thói quen những người Viking. Vào thời đó, khi tất cả cùng ngồi quanh chiếc bàn và chuyền tay nhau những chiếc sừng đựng đầy rượu, mỗi người nhấp một ngụm vừa phải, làm sao để những người sau đó cũng có đủ rượu để thưởng thức. Trong một xã hội mà con người có thể tiếp cận với bất cứ thứ gì, vào bất cứ lúc nào thì Lagom giống như một cơn gió lạ. Sự hài lòng trong phong cách sống của người Thụy Điển không phải là vì họ có tất cả mọi thứ, mà đơn giản đó là một trạng thái thỏa mãn với những gì mình đang có. Lagom chính là việc thoát ra khỏi những bộn bề và cân đo đong đếm một cách thái quá. Tinh thần Lagom thể hiện ở mọi mặt của cuộc sống Thụy Điển, từ việc chỉ nói ngắn gọn vừa đủ không khoa trương, ở trong những ngôi nhà đơn giản ít đồ đạc và thoáng đãng, ăn những đồ ăn không quá cầu kỳ, thậm chí đến vui chơi cũng không quá ồn ào, náo nhiệt… Tất cả những điều đó đã tạo nên một phong cách sống tối giản nhưng mang lại sự bình an trong tâm hồn và hài hòa trong cuộc sống. Mang tập sách đến bạn đọc Việt Nam, mong rằng chúng ta đón nhận Lagom với một tinh thần và lối sống mới, biết vừa đủ với tất cả để cuộc sống bớt lại những gánh nặng, bộn bề. Từ đó bạn sẽ tìm được những bài học và lời khuyên để bắt đầu một lối sống Lagom. Đó có thể là những bài học về sự tiết chế và cân bằng, tìm sự cân bằng trong cuộc sống thường nhật để chúng ta có thể tìm được niềm vui tốt đẹp hơn, để từ đó có được những lợi ích cả về thể chất lẫn tinh thần cho bản thân, cũng như để cộng đồng và môi trường của chúng ta được cân bằng hơn nhờ vào lối sống của chúng ta. ""Không quá ít, không quá nhiều, chỉ vừa đủ"" nhưng biết như thế nào là đủ thì đó lại là giới hạn của mỗi người. Chỉ biết rằng, với người Thụy Điển, họ luôn biết cách làm hài lòng bản thân bằng những cột mốc riêng để làm sao vẫn đủ đầy cho bản thân nhưng không bị thái quá. Ít hơn, để có được nhiều hơn là vậy. Cùng nằm trong bộ sách về phong cách sống Bắc – Âu, ngoài cuốn Vừa đủ - Đẳng cấp sống của người Thụy Điển, Vượt qua tất cả - Nghệ thuật sống của người Phần Lan và Hạnh phúc Từ những điều nhỏ bé - Nghệ thuật sống của người Đan Mạch. Mời bạn đón đọc."
81,81,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4767/9781476744872.jpg,Elements of Style,Erin T. Gates,Hardback,4.0,20.27,$,30.9,9781476744872,Home-Garden,dataset/Home-Garden/0000082.jpg,"This updated 2018 Classic Edition contains the original version of William Strunk's The Elements of Style, plus a variety of enhancements that make this book even more useful. It is now being used as a textbook in classes at University of Minnesota, University of Texas, UC Berkeley, and elsewhere.Generations of college students and writers have learned the basics of English grammar from this short book. It was rated ""one of the 100 most influential books written in English"" by Time in 2011, and iconic author Stephen King recommended it as a grammar primer that all aspiring writers should read.Written a century ago, Strunk's book is a nostalgic link to the Art Deco era and the Roaring Twenties. Many of the grammar rules listed in his book still apply today; but the English language has changed over the years, and some of these rules have are now obsolete. This Classic Edition addresses these changes with the following enhancements and additional content:1. This 2018 update adds two new chapters requested by college professors and students: Basic Rules of Capitalization and Style Rules for Better Writing.2. Editor's notes have been inserted throughout the book to flag grammar rules that are become obsolete and to provide up-to-date advice for students and writers.3. Emojis have been added to help readers identify correct examples from errors at a glance.4. A Study Guide is included in the last chapter, and the paperback version includes blank, lined pages in the back of the book for note taking.5. The e-book version has been restyled for improved display on the latest generations of digital book-reading devices.Elements of Style: Classic Edition 2018 gives students and writers a blueprint that they can follow to write clearly and effectively while learning the fundamental rules of English Grammar."
82,82,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7160/9780716021896.jpg,Vegetable Growing Month-by-Month,John Harrison,Paperback,4.0,7.48,$,11.4,9780716021896,Home-Garden,dataset/Home-Garden/0000083.jpg,"This title guides green and not-so-green fingered hands through the fruit and vegetable gardening year. It answers those awkward but essential questions regarding how deep, how far apart, how to look after fruit and veggies, when to do this and that."
83,83,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7871/9781787132429.jpg,An Edited Life,Anna Newton,Hardback,4.0,16.3,$,21.1,9781787132429,Home-Garden,dataset/Home-Garden/0000084.jpg,From The Monk Who Sold His Ferrari author comes an inspiring parable about the skills needed to excel in career and life.
