,Unnamed: 0,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
40,40,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486298238.jpg,Meditations,Marcus Aurelius,Paperback,4.0,4.02,$,,9780486298238,History-Archaeology,dataset/History-Archaeology/0000041.jpg,
41,41,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241380376.jpg,Heroes,Stephen Fry,Paperback,4.5,18.36,$,,9780241380376,History-Archaeology,dataset/History-Archaeology/0000042.jpg,"Kyrie McCauley, author of the William C. Morris YA Debut Award winner If These Wings Could Fly, delivers a powerful contemporary YA novel about the lasting bonds of friendship and three girls fighting for each other in the aftermath of a school shooting. Perfect for fans of Laura Ruby and Mindy McGinnis. Beck and Vivian never could stand each other, but they always tried their best for their mutual friend, Cassie. After the town moves on from Cassie’s murder too fast, Beck and Vivian finally find common ground: vengeance. They memorialize Cassie by secretly painting murals of her around town, a message to the world that Cassie won’t be forgotten. But Beck and Vivian are keeping secrets, like the third passenger riding in Beck’s VW bus with them—Cassie’s ghost. When their murals catch the attention of a podcaster covering Cassie’s case, they become the catalyst for a debate that Bell Firearms can no longer ignore. With law enforcement closing in on them, Beck and Vivian hurry to give Cassie the closure she needs—by delivering justice to those responsible for her death. * Parade's Best YA Books of the Year * Rise: A Feminist Book Project Book of the Year *"
42,42,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140455113.jpg,The Republic,Plato,Paperback,4.0,9.52,$,11.4,9780140455113,History-Archaeology,dataset/History-Archaeology/0000043.jpg,"The Greek philosopher Plato was born in Athens in 428 B.C. He created dramatic dialogues, probably intended for oral performance, but seldom presented in that format until Agora Publications launched this series of dramatizations in 1994. The Republic explores most of the fundamental questions of philosophy, beginning with a search for how to define justice, moving to a quest for a model of the best possible human community, and concluding with reflections on the immortality of the soul."
43,43,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0622/9780062238863.jpg,American Sniper,Chris Kyle,Paperback,4.0,7.81,$,10.3,9780062238863,History-Archaeology,dataset/History-Archaeology/0000044.jpg,"The #1 New York Times bestselling memoir of U.S. Navy Seal Chris Kyle, and the source for Clint Eastwood’s blockbuster, Academy-Award nominated movie. “An amazingly detailed account of fighting in Iraq--a humanizing, brave story that’s extremely readable.” — PATRICIA CORNWELL, New York Times Book Review ""Jaw-dropping...Undeniably riveting."" —RICHARD ROEPER, Chicago Sun-Times From 1999 to 2009, U.S. Navy SEAL Chris Kyle recorded the most career sniper kills in United States military history. His fellow American warriors, whom he protected with deadly precision from rooftops and stealth positions during the Iraq War, called him “The Legend”; meanwhile, the enemy feared him so much they named him al-Shaitan (“the devil”) and placed a bounty on his head. Kyle, who was tragically killed in 2013, writes honestly about the pain of war—including the deaths of two close SEAL teammates—and in moving first-person passages throughout, his wife, Taya, speaks openly about the strains of war on their family, as well as on Chris. Gripping and unforgettable, Kyle’s masterful account of his extraordinary battlefield experiences ranks as one of the great war memoirs of all time."
44,44,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5712/9780571258246.jpg,The Remains of the Day,Kazuo Ishiguro,Paperback,4.0,8.83,$,10.3,9780571258246,History-Archaeology,dataset/History-Archaeology/0000045.jpg,"Kazuo Ishiguro's Booker Prize-winning masterpiece became an international bestseller on publication, was adapted into an award-winning film, and has since come to be regarded as a modern classic. The Remains of the Day is a spellbinding portrayal of a vanished way of life and a haunting meditation on the high cost of duty. It is also one of the most subtle, sad and humorous love stories ever written. It is the summer of 1956, when Stevens, a man who has dedicated himself to his career as a perfect butler in the one-time great house of Darlington Hall, sets off on a holiday that will take him deep into the English countryside and, unexpectedly, into his own past, especially his friendship with the housekeeper, Miss Kenton. As memories surface of his lifetime ""in service"" to Lord Darlington, and of his life between the wars, when the fate of the continent seemed to lie in the hands of a few men, he finds himself confronting the dark undercurrent beneath the carefully run world of his employer."
45,45,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8460/9781846042843.jpg,Man's Search For Meaning,Viktor E. Frankl,Hardback,4.5,13.18,$,16.0,9781846042843,History-Archaeology,dataset/History-Archaeology/0000046.jpg,"Over 16 million copies sold worldwide 'Every human being should read this book' Simon Sinek One of the outstanding classics to emerge from the Holocaust, Man's Search for Meaning is Viktor Frankl's story of his struggle for survival in Auschwitz and other Nazi concentration camps. Today, this remarkable tribute to hope offers us an avenue to finding greater meaning and purpose in our own lives."
46,46,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141315188.jpg,The Diary of a Young Girl,Anne Frank,Paperback,4.0,8.29,$,10.3,9780141315188,History-Archaeology,dataset/History-Archaeology/0000047.jpg,The compelling diary of a young girl on the brink of maturity as her life draws to toward its tragic end -- one of the most moving and vivid documents of the Jewish experience.
47,47,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2500/9781250058904.jpg,Humans of New York,Brandon Stanton,Hardback,4.5,23.45,$,30.4,9781250058904,History-Archaeology,dataset/History-Archaeology/0000048.jpg,"The #1 New York Times Bestseller! With over 500 vibrant, full-color photos, Humans of New York: Stories is an insightful and inspiring collection of portraits of the lives of New Yorkers. Humans of New York: Stories is the culmination of five years of innovative storytelling on the streets of New York City. During this time, photographer Brandon Stanton stopped, photographed, and interviewed more than ten thousand strangers, eventually sharing their stories on his blog, Humans of New York. In Humans of New York: Stories, the interviews accompanying the photographs go deeper, exhibiting the intimate storytelling that the blog has become famous for today. Ranging from whimsical to heartbreaking, these stories have attracted a global following of more than 30 million people across several social media platforms."
48,48,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141183053.jpg,Homage to Catalonia,George Orwell,Paperback,4.0,9.53,$,11.4,9780141183053,History-Archaeology,dataset/History-Archaeology/0000049.jpg,"'Above all, there was a belief in the revolution and the future, a feeling of having suddenly emerged into an era of equality and freedom.' In late 1936, the idealistic young George Orwell set out for Spain to join the Republican Army in its battle against the fascists. There he encountered a country in chaos. From the heady promises of revolutionary Barcelona to the betrayals, logistical nightmares, and petty factional conflicts, Orwell describes the war in all its gruesome detail with his characteristic flair for language. A fascinating, deeply personal account of how a movement gave up its ideals in pursuit of a victory that never came, the Homage to Catalonia is a remarkable chronicle of the Spanish Civil War. ABOUT THE SERIES: Arcturus Essential Orwell presents George Orwell's most acclaimed fiction and non-fiction titles with striking contemporary cover-designs. These unique paperback editions are wonderful collectibles which celebrate one of the most important voices of the 20th century."
49,49,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1430/9780143039884.jpg,Eichmann in Jerusalem,Hannah Arendt,Paperback,4.0,12.82,$,13.9,9780143039884,History-Archaeology,dataset/History-Archaeology/0000050.jpg,"The controversial journalistic analysis of the mentality that fostered the Holocaust, from the author of The Origins of Totalitarianism Sparking a flurry of heated debate, Hannah Arendt’s authoritative and stunning report on the trial of German Nazi leader Adolf Eichmann first appeared as a series of articles in The New Yorker in 1963. This revised edition includes material that came to light after the trial, as well as Arendt’s postscript directly addressing the controversy that arose over her account. A major journalistic triumph by an intellectual of singular influence, Eichmann in Jerusalem is as shocking as it is informative—an unflinching look at one of the most unsettling (and unsettled) issues of the twentieth century."
50,50,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5712/9780571200733.jpg,The Remains of the Day,Kazuo Ishiguro,Paperback,4.0,7.05,$,7.8,9780571200733,History-Archaeology,dataset/History-Archaeology/0000051.jpg,"Kazuo Ishiguro's Booker Prize-winning masterpiece became an international bestseller on publication, was adapted into an award-winning film, and has since come to be regarded as a modern classic. The Remains of the Day is a spellbinding portrayal of a vanished way of life and a haunting meditation on the high cost of duty. It is also one of the most subtle, sad and humorous love stories ever written. It is the summer of 1956, when Stevens, a man who has dedicated himself to his career as a perfect butler in the one-time great house of Darlington Hall, sets off on a holiday that will take him deep into the English countryside and, unexpectedly, into his own past, especially his friendship with the housekeeper, Miss Kenton. As memories surface of his lifetime ""in service"" to Lord Darlington, and of his life between the wars, when the fate of the continent seemed to lie in the hands of a few men, he finds himself confronting the dark undercurrent beneath the carefully run world of his employer."
51,51,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349140100.jpg,Gurkha,Colour Sergeant Kailash Limbu,Paperback,4.0,5.24,$,11.4,9780349140100,History-Archaeology,dataset/History-Archaeology/0000052.jpg,"A British general’s memoir of serving with these famed Nepalese warriors: “An inspiring journey, delightfully related.” —Times Literary Supplement It is 1814 and the Bengal Army of the Honourable East India Company is at war with a marauding Nepal. It is here that the British first encounter the martial spirit of their indomitable foe—the Gurkha hill men from that mountainous independent land. Impressed by their fighting qualities and with the end of hostilities in sight, the Company begins to recruit them into their own ranks. Since then these lighthearted and gallant soldiers have successfully campaigned wherever the British Army has served—from the North West Frontier of India through two World Wars to the contemporary battlefields of the Falklands and Afghanistan’s Helmand Province, with well over one hundred battle honors to their name and at a cost of 20,000 casualties. Here, Peter Duffell separates fact and myth and recounts something of the history, character, and spirit of these loyal and dedicated soldiers—seen through the prism of his service and campaigning as a regular officer in the 2nd King Edward VII’s Own Gurkha Rifles, as the Brigade of Gurkhas Major General and as Regimental Colonel of the Royal Gurkha Rifles."
52,52,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8434/9781843446361.jpg,A Short History Of The Middle East,Gordon Kerr,Paperback,3.5,8.92,$,12.4,9781843446361,History-Archaeology,dataset/History-Archaeology/0000053.jpg,"This timely study synthesizes past history with the major military events and dynamics of the 20th- and 21st-century Middle East, helping readers understand the region's present—and look into its future. • Presents the evolution of combat and military thought in the region from ancient times into the contemporary era, summarizing the impact of the ancient and medieval worlds on the modern Middle East • Provides a synthesis of Middle Eastern politics, geo-strategy, and military operations • Discusses key religious and cultural dynamics that have driven events in the region • Focuses on pivotal moments as catalysts for change in the region • Examines the nexus between elite interests, factionalism, and the problem of development as it relates to conflict and military decision making"
53,53,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4165/9781416526247.jpg,Infidel,Ayaan Hirsi Ali,Paperback,4.0,9.05,$,12.9,9781416526247,History-Archaeology,dataset/History-Archaeology/0000054.jpg,"The author of The Caged Virgin recounts the story of her life, from her traditional Muslim childhood in Somalia and escape from a forced marriage to her efforts to promote women's rights while surviving numerous threats to her safety. Reprint. 100,000 first printing."
54,54,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4087/9781408711408.jpg,Fire and Fury,Michael Wolff,Hardback,3.5,9.03,$,25.2,9781408711408,History-Archaeology,dataset/History-Archaeology/0000055.jpg,"The first nine months of Donald Trump's term were stormy, outrageous - and absolutely mesmerising. Now, thanks to his deep access to the West Wing, bestselling author Michael Wolff tells the riveting story of how Trump launched a tenure as volatile and fiery as the man himself. In this explosive book, Wolff provides a wealth of new details about the chaos in the Oval Office. Among the revelations: - What President Trump's staff really thinks of him - What inspired Trump to claim he was wire-tapped by President Obama - Why FBI director James Comey was really fired - Why chief strategist Steve Bannon and Trump's son-in-law Jared Kushner couldn't be in the same room - Who is really directing the Trump administration's strategy in the wake of Bannon's firing - What the secret to communicating with Trump is - What the Trump administration has in common with the movie The Producers Never before has a presidency so divided the American people. Brilliantly reported and astoundingly fresh, Michael Wolff's Fire and Fury shows us how and why Donald Trump has become the king of discord and disunion."
55,55,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753825853.jpg,Shadows Of The Workhouse,Jennifer Worth,Paperback,4.0,8.04,$,11.4,9780753825853,History-Archaeology,dataset/History-Archaeology/0000056.jpg,"In this follow up to CALL THE MIDWIFE, Jennifer Worth, a midwife working in the docklands area of East London in the 1950s tells more stories about the people she encountered. There's Jane, who cleaned and generally helped out at Nonnatus House - she was taken to the workhouse as a baby and was allegedly the illegitimate daughter of an aristocrat. Peggy and Frank's parents both died within six months of one another and the children were left destitute. At the time, there was no other option for them but the workhouse. The Reverend Thornton-Appleby-Thorton, a missionary in Africa, visits the Nonnatus nuns and Sister Julienne acts as matchmaker. And Sister Monica Joan, the eccentric ninety-year-old nun, is accused of shoplifting some small items from the local market. She is let off with a warning, but then Jennifer finds stolen jewels from Hatton Garden in the nun's room. These stories give a fascinating insight into the resilience and spirit that enabled ordinary people to overcome their difficulties."
56,56,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141184388.jpg,Down and Out in Paris and London,George Orwell,Paperback,4.0,8.72,$,10.3,9780141184388,History-Archaeology,dataset/History-Archaeology/0000057.jpg,"This new edition of Orwell's 1933 text comes with an authoratative introduction, explanatory notes, and a select bibliography to help first-time readers situate the novel in it's contexts and offer a fresh new re-evaluation of the work to returning readers."
57,57,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753827871.jpg,Call The Midwife,Jennifer Worth,Paperback,4.0,7.89,$,11.4,9780753827871,History-Archaeology,dataset/History-Archaeology/0000058.jpg,"A fascinating slice of social history - Jennifer Worth's tales of being a midwife in 1950s London, now a major BBC TV series. Jennifer Worth came from a sheltered background when she became a midwife in the Docklands in the 1950s. The conditions in which many women gave birth just half a century ago were horrifying, not only because of their grimly impoverished surroundings, but also because of what they were expected to endure. But while Jennifer witnessed brutality and tragedy, she also met with amazing kindness and understanding, tempered by a great deal of Cockney humour. She also earned the confidences of some whose lives were truly stranger, more poignant and more terrifying than could ever be recounted in fiction. Attached to an order of nuns who had been working in the slums since the 1870s, Jennifer tells the story not only of the women she treated, but also of the community of nuns (including one who was accused of stealing jewels from Hatton Garden) and the camaraderie of the midwives with whom she trained. Funny, disturbing and incredibly moving, Jennifer's stories bring to life the colourful world of the East End in the 1950s."
58,58,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9252/9781925240702.jpg,Between The World And Me,Ta-Nehisi Coates,Paperback,4.5,10.18,$,13.9,9781925240702,History-Archaeology,dataset/History-Archaeology/0000059.jpg,"#1 NEW YORK TIMES BESTSELLER • NATIONAL BOOK AWARD WINNER • NAMED ONE OF TIME’S TEN BEST NONFICTION BOOKS OF THE DECADE • PULITZER PRIZE FINALIST • NATIONAL BOOK CRITICS CIRCLE AWARD FINALIST • ONE OF OPRAH’S “BOOKS THAT HELP ME THROUGH” • NOW AN HBO ORIGINAL SPECIAL EVENT Hailed by Toni Morrison as “required reading,” a bold and personal literary exploration of America’s racial history by “the most important essayist in a generation and a writer who changed the national political conversation about race” (Rolling Stone) NAMED ONE OF THE MOST INFLUENTIAL BOOKS OF THE DECADE BY CNN • NAMED ONE OF PASTE’S BEST MEMOIRS OF THE DECADE • NAMED ONE OF THE TEN BEST BOOKS OF THE YEAR BY The New York Times Book Review • O: The Oprah Magazine • The Washington Post • People • Entertainment Weekly • Vogue • Los Angeles Times • San Francisco Chronicle • Chicago Tribune • New York • Newsday • Library Journal • Publishers Weekly In a profound work that pivots from the biggest questions about American history and ideals to the most intimate concerns of a father for his son, Ta-Nehisi Coates offers a powerful new framework for understanding our nation’s history and current crisis. Americans have built an empire on the idea of “race,” a falsehood that damages us all but falls most heavily on the bodies of black women and men—bodies exploited through slavery and segregation, and, today, threatened, locked up, and murdered out of all proportion. What is it like to inhabit a black body and find a way to live within it? And how can we all honestly reckon with this fraught history and free ourselves from its burden? Between the World and Me is Ta-Nehisi Coates’s attempt to answer these questions in a letter to his adolescent son. Coates shares with his son—and readers—the story of his awakening to the truth about his place in the world through a series of revelatory experiences, from Howard University to Civil War battlefields, from the South Side of Chicago to Paris, from his childhood home to the living rooms of mothers whose children’s lives were taken as American plunder. Beautifully woven from personal narrative, reimagined history, and fresh, emotionally charged reportage, Between the World and Me clearly illuminates the past, bracingly confronts our present, and offers a transcendent vision for a way forward."
59,59,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349100135.jpg,If This Is A Man/The Truce,Primo Levi,Paperback,4.5,8.65,$,12.9,9780349100135,History-Archaeology,dataset/History-Archaeology/0000060.jpg,The author describes his twenty month ordeal in the Nazi death camp.
60,60,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473630819.jpg,The Secret Lives of Colour,Kassia St. Clair,Hardback,4.0,17.75,$,24.0,9781473630819,History-Archaeology,dataset/History-Archaeology/0000061.jpg,"THE SUNDAY TIMES BESTSELLER 'A mind-expanding tour of the world without leaving your paintbox. Every colour has a story, and here are some of the most alluring, alarming, and thought-provoking. Very hard painting the hallway magnolia after this inspiring primer.' Simon Garfield The Secret Lives of Colour tells the unusual stories of the 75 most fascinating shades, dyes and hues. From blonde to ginger, the brown that changed the way battles were fought to the white that protected against the plague, Picasso's blue period to the charcoal on the cave walls at Lascaux, acid yellow to kelly green, and from scarlet women to imperial purple, these surprising stories run like a bright thread throughout history. In this book Kassia St Clair has turned her lifelong obsession with colours and where they come from (whether Van Gogh's chrome yellow sunflowers or punk's fluorescent pink) into a unique study of human civilisation. Across fashion and politics, art and war, The Secret Lives of Colour tell the vivid story of our culture."
61,61,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241972137.jpg,The Spy and the Traitor,Ben Macintyre,Paperback,4.5,9.42,$,13.0,9780241972137,History-Archaeology,dataset/History-Archaeology/0000062.jpg,"The celebrated author of A Spy Among Friends and Rogue Heroes returns with his greatest spy story yet, a thrilling Cold War-era tale of Oleg Gordievsky, the Russian whose secret work helped hasten the collapse of the Soviet Union. If anyone could be considered a Russian counterpart to the infamous British double-agent Kim Philby, it was Oleg Gordievsky. The son of two KGB agents and the product of the best Soviet institutions, the savvy, sophisticated Gordievsky grew to see his nation's communism as both criminal and philistine. He took his first posting for Russian intelligence in 1968 and eventually became the Soviet Union's top man in London, but from 1973 on he was secretly working for MI6. For nearly a decade, as the Cold War reached its twilight, Gordievsky helped the West turn the tables on the KGB, exposing Russian spies and helping to foil countless intelligence plots, as the Soviet leadership grew increasingly paranoid at the United States's nuclear first-strike capabilities and brought the world closer to the brink of war. Desperate to keep the circle of trust close, MI6 never revealed Gordievsky's name to its counterparts in the CIA, which in turn grew obsessed with figuring out the identity of Britain's obviously top-level source. Their obsession ultimately doomed Gordievsky: the CIA officer assigned to identify him was none other than Aldrich Ames, the man who would become infamous for secretly spying for the Soviets. Unfolding the delicious three-way gamesmanship between America, Britain, and the Soviet Union, and culminating in the gripping cinematic beat-by-beat of Gordievsky's nail-biting escape from Moscow in 1985, Ben Macintyre's latest may be his best yet. Like the greatest novels of John le Carré, it brings readers deep into a world of treachery and betrayal, where the lines bleed between the personal and the professional, and one man's hatred of communism had the power to change the future of nations."
62,62,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8452/9781845299477.jpg,A Brief History of the Samurai,Jonathan Clements,Paperback,3.5,5.67,$,12.9,9781845299477,History-Archaeology,dataset/History-Archaeology/0000063.jpg,"This fascinating history tells the story of the people of Japan, from ancient teenage priest-queens to teeming hordes of salarymen, a nation that once sought to conquer China, yet also shut itself away for two centuries in self-imposed seclusion. First revealed to Westerners in the chronicles of Marco Polo, Japan was a legendary faraway land defended by a fearsome Kamikaze storm and ruled by a divine sovereign. It was the terminus of the Silk Road, the furthest end of the known world, a fertile source of inspiration for European artists, and an enduring symbol of the mysterious East. In recent times, it has become a powerhouse of global industry, a nexus of popular culture, and a harbinger of post-industrial decline. With intelligence and wit, author Jonathan Clements blends documentary and storytelling styles to connect the past, present and future of Japan, and in broad yet detailed strokes reveals a country of paradoxes: a modern nation steeped in ancient traditions; a democracy with an emperor as head of state; a famously safe society built on 108 volcanoes resting on the world's most active earthquake zone; a fast-paced urban and technologically advanced country whose land consists predominantly of mountains and forests. Among the chapters in this Japanese history book are: The Way of the Gods: Prehistoric and Mythical Japan A Game of Thrones: Minamoto vs. Taira Time Warp: 200 Years of Isolation The Stench of Butter: Restoration and Modernization The New Breed: The Japanese Miracle"
63,63,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008201326.jpg,Hidden Figures,Margot Lee Shetterly,Paperback,4.0,8.83,$,11.4,9780008201326,History-Archaeology,dataset/History-Archaeology/0000064.jpg,"The #1 New York Times bestseller The phenomenal true story of the black female mathematicians at NASA whose calculations helped fuel some of America’s greatest achievements in space. Soon to be a major motion picture starring Taraji P. Henson, Octavia Spencer, Janelle Monae, Kirsten Dunst, and Kevin Costner. Before John Glenn orbited the earth, or Neil Armstrong walked on the moon, a group of dedicated female mathematicians known as “human computers” used pencils, slide rules and adding machines to calculate the numbers that would launch rockets, and astronauts, into space. Among these problem-solvers were a group of exceptionally talented African American women, some of the brightest minds of their generation. Originally relegated to teaching math in the South’s segregated public schools, they were called into service during the labor shortages of World War II, when America’s aeronautics industry was in dire need of anyone who had the right stuff. Suddenly, these overlooked math whizzes had a shot at jobs worthy of their skills, and they answered Uncle Sam’s call, moving to Hampton, Virginia and the fascinating, high-energy world of the Langley Memorial Aeronautical Laboratory. Even as Virginia’s Jim Crow laws required them to be segregated from their white counterparts, the women of Langley’s all-black “West Computing” group helped America achieve one of the things it desired most: a decisive victory over the Soviet Union in the Cold War, and complete domination of the heavens. Starting in World War II and moving through to the Cold War, the Civil Rights Movement and the Space Race, Hidden Figures follows the interwoven accounts of Dorothy Vaughan, Mary Jackson, Katherine Johnson and Christine Darden, four African American women who participated in some of NASA’s greatest successes. It chronicles their careers over nearly three decades they faced challenges, forged alliances and used their intellect to change their own lives, and their country’s future."
64,64,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141395869.jpg,Meditations,Marcus Aurelius,Hardback,4.0,11.25,$,12.4,9780141395869,History-Archaeology,dataset/History-Archaeology/0000065.jpg,
65,65,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8411/9781841197906.jpg,A Brief History of the Celts,Peter Ellis,Paperback,4.0,4.83,$,11.4,9781841197906,History-Archaeology,dataset/History-Archaeology/0000066.jpg,"For centuries the Celts held sway in Europe. Even after their conquest by the Romans, their culture remained vigorous, ensuring that much of it endured to feed an endless fascination with Celtic history and myths, artwork and treasures. A foremost authority on the Celtic peoples and their culture, Peter Berresford Ellis presents an invigoration overview of their world. With his gift for making the scholarly accessible, he discusses the Celts' mysterious origins and early history and investigates their rich and complex society. His use of recently uncovered firnds brings fascinating insights into Celtic kings and chieftains, architecture and arts, medicine and religions, myths and legends, making this esesntial reading for any search for Europe's ancient past."
66,66,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8070/9780807014271.jpg,Man's Search for Meaning,Viktor E. Frankl,Paperback,4.5,11.97,$,15.0,9780807014271,History-Archaeology,dataset/History-Archaeology/0000067.jpg,"Over 16 million copies sold worldwide 'Every human being should read this book' Simon Sinek One of the outstanding classics to emerge from the Holocaust, Man's Search for Meaning is Viktor Frankl's story of his struggle for survival in Auschwitz and other Nazi concentration camps. Today, this remarkable tribute to hope offers us an avenue to finding greater meaning and purpose in our own lives."
67,67,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8570/9780857080097.jpg,The Art of War,Sun Tzu,Hardback,4.0,9.84,$,12.0,9780857080097,History-Archaeology,dataset/History-Archaeology/0000068.jpg,
68,68,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3001/9780300143324.jpg,A Little History of the World,Ernst H. Gombrich,Paperback,4.0,11.69,$,12.4,9780300143324,History-Archaeology,dataset/History-Archaeology/0000069.jpg,"Inspired by a suffragist ancestor who starved herself to promote the integration of Cambridge University, Evie refuses to marry and Dorothy defies a ban on photographing the bodies of her dead Iraq War soldier sons, a choice that embarrasses Dorothy's dau"
69,69,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7803/9781780330488.jpg,A Brief History of the Roman Empire,Dr. Stephen P. Kershaw,Paperback,3.5,6.41,$,13.0,9781780330488,History-Archaeology,dataset/History-Archaeology/0000070.jpg,"In this lively and very readable history of the Roman Empire from its establishment in 27 BC to the barbarian incursions and the fall of Rome in AD 476, Kershaw draws on a range of evidence, from Juvenal's ''''Satires'''' to recent archaeological finds. He examines extraordinary personalities such as Caligula and Nero and seismic events such as the conquest of Britain and the establishment of a 'New Rome' at Constantinople and the split into eastern and western empires. Along the way we encounter gladiators and charioteers, senators and slaves, fascinating women, bizarre sexual practices and grotesque acts of brutality, often seen through eyes of some of the world's greatest writers. He concludes with a brief look at how Rome lives on in the contemporary world, in politics, architecture, art and literature."
70,70,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751557411.jpg,Born Survivors,Wendy Holden,Paperback,4.0,8.18,$,11.4,9780751557411,History-Archaeology,dataset/History-Archaeology/0000071.jpg,"The Nazis murdered their husbands but concentration camp prisoners Priska, Rachel, and Anka would not let evil take their unborn children too—a remarkable true story that will appeal to readers of The Lost and The Nazi Officer’s Wife, Born Survivors celebrates three mothers who defied death to give their children life. Eastern Europe, 1944: Three women believe they are pregnant, but are torn from their husbands before they can be certain. Rachel is sent to Auschwitz, unaware that her husband has been shot. Priska and her husband travel there together, but are immediately separated. Also at Auschwitz, Anka hopes in vain to be reunited with her husband. With the rest of their families gassed, these young wives are determined to hold on to all they have left—their lives, and those of their unborn babies. Having concealed their condition from infamous Nazi doctor Josef Mengele, they are forced to work and almost starved to death, living in daily fear of their pregnancies being detected by the SS. In April 1945, as the Allies close in, Priska gives birth. She and her baby, along with Anka, Rachel, and the remaining inmates, are sent to Mauthausen concentration camp on a hellish seventeen-day train journey. Rachel gives birth on the train, and Anka at the camp gates. All believe they will die, but then a miracle occurs. The gas chamber runs out of Zyklon-B, and as the Allied troops near, the SS flee. Against all odds, the three mothers and their newborns survive their treacherous journey to freedom. On the seventieth anniversary of Mauthausen’s liberation from the Nazis by American soldiers, renowned biographer Wendy Holden recounts this extraordinary story of three children united by their mothers’ unbelievable—yet ultimately successful—fight for survival."
71,71,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8452/9781845296445.jpg,The Long Walk,Slavomir Rawicz,Paperback,4.0,7.49,$,11.4,9781845296445,History-Archaeology,dataset/History-Archaeology/0000072.jpg,"In a futuristic America ruled by ultraconservatives, one hundred of the nation's hardiest boys must endure a five-hundred-mile marathon race known as the Long Walk, a lethal contest of determination and endurance in which each tortured step becomes a harrowing struggle for survival, in order to win fame and fortune. Reissue."
72,72,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7802/9781780220253.jpg,Jerusalem,Simon Sebag Montefiore,Paperback,4.0,14.13,$,18.0,9781780220253,History-Archaeology,dataset/History-Archaeology/0000073.jpg,"The controversial journalistic analysis of the mentality that fostered the Holocaust, from the author of The Origins of Totalitarianism Sparking a flurry of heated debate, Hannah Arendt’s authoritative and stunning report on the trial of German Nazi leader Adolf Eichmann first appeared as a series of articles in The New Yorker in 1963. This revised edition includes material that came to light after the trial, as well as Arendt’s postscript directly addressing the controversy that arose over her account. A major journalistic triumph by an intellectual of singular influence, Eichmann in Jerusalem is as shocking as it is informative—an unflinching look at one of the most unsettling (and unsettled) issues of the twentieth century."
