,Unnamed: 0,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
125,125,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4395/9780439524711.jpg,I Spy a Dinosaur's Eye Schrd,Jean Marzollo,Paperback,4.0,3.70,$,5.0,9780439524711,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000126.jpg,Rhyming verses ask readers to find hidden objects in the photographs.
126,126,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8431/9781843121022.jpg,Jumpstart! Literacy,Pie Corbett,Paperback,4.0,21.41,$,21.5,9781843121022,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000127.jpg,"This collection of simple to use, multi-sensory games and activities will jumpstart pupils’ understanding of grammar in action. If you are one of the thousands of teachers who feels insecure about how to teach grammar engagingly, and perhaps also lack confidence in your own grammatical knowledge, then this is also the perfect book for you. Fun games will focus first on helping children hear the difference various types of grammar can make followed by activities to help them understand what different effects you can create with grammar, rather than dwelling on arid naming of parts. Technical terms will only be introduced once the children have established what the various features can do, with a particular focus on those terms that really help children discuss what makes language coherent and effective. By the time the children are asked to use the terminology, they will have a real grasp of what it’s good for. It will prepare children for any grammar tests on the horizon in an engaging way so that they love playing with words and spinning sentences to make ideas dance. And, of course, they will be able to name the parts if that is what is required. Jumpstart Grammar will celebrate the joys of language, and coherent expression; of finding just the right words or phrases to express what you want to say."
127,127,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3133/9780313359811.jpg,The Hundred Languages of Children,Carolyn Edwards,Paperback,4.5,36.54,$,,9780313359811,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000128.jpg,"The city-run early childhood program of Reggio Emilia, Italy, has become recognized and acclaimed as one of the best systems of education in the world. Over the past 30 years, educators there have evolved an innovative approach that fosters children's intellectual development through a systematic focus on symbolic representation. Young children are encouraged to explore their environment and express themselves through many ""languages"", or modes of expression, including words, movement, drawing, painting, sculpture, shadow play, collage and music.... This book brings together the reflections of the Italian educators who founded and developed the system, as well as North Americans who have observed and/or studied there. It is a comprehensive introduction covering history and philosophy, curriculum and methods of teaching, school and system organization, the use of space and physical environments, and adult professional roles. -Back cover."
128,128,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141978574.jpg,Creative Schools,Ken Robinson,Paperback,4.0,8.41,$,12.9,9780141978574,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000129.jpg,"Recognising performance and accountability pressures on schools, Inspiring School Change shows how a commitment to the arts in education can meet core school agendas of pupil and parent engagement, attainment, improved teaching and inclusion. Schools are under pressure to develop their students’ creativity and to improve their cultural education. This book fills a gap by marshalling the arguments and evidence for a form of education in, through and with the arts that moves beyond individual projects to become central to teaching, learning and school reform. When the arts are taken seriously, schools become different - and better - places. Using research evidence to promote greater awareness of the capacity of the arts to promote educational change, this text captures four key themes that run through all of the chapters: • Inspiration - sharing experiences and the way they happened, documenting inspiring pedagogy by understanding the reason it was done, the factors and the people involved in making it work. • School change - the need for schools to better prepare young people for the lives they will live in the twenty-first century; to engage young people more effectively and so educate them better, and the recognition that in an unequal society schools can contribute to making things fairer. • Creative arts - demonstrates, through international research, how the arts can facilitate whole school learning, meet core agendas, such as attainment, inclusion and promote lifelong learning. • Transforming education - marshals the arguments and evidence for a form of education in, through and with the arts that moves beyond individual projects to become central to teaching, learning and school reform. Tackling the hot topics of parent and pupil engagement, standards and accountability in a fresh way, Inspiring School Change offers those engaged in the research and practice of improving teaching and learning with insight into the educational value and possibilities of arts-based teaching and an arts-rich curriculum"
129,129,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4703/9780470372272.jpg,The Book Whisperer,Donalyn Miller,Paperback,0.0,15.66,$,21.4,9780470372272,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000130.jpg,"Turn any student into a bookworm with a few easy and practical strategies Donalyn Miller says she has yet to meet a child she can’t turn into a reader. No matter how far behind Miller's students might be when they reach her 6th grade classroom, they end up reading an average of 40 to 50 books a year. Miller's unconventional approach dispenses with drills and worksheets that make reading a chore. Instead, she helps students navigate the world of literature and gives them time to read books they pick out themselves. Her love of books and teaching is both infectious and inspiring. In the book, you’ll find: Hands-on strategies for managing and improving your own school library Tactics for helping students walk on their own two feet and continue the reading habit after they’ve finished with your class Data from student surveys and end-of-year feedback that proves how well the Miller Method works The Book Whisperer includes a dynamite list of recommended ""kid lit"" that helps parents and teachers find the books that students really like to read."
130,130,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1076/9781107612112.jpg,Theory of Knowledge for the IB Diploma,Richard van de Lagemaat,Paperback,4.0,45.57,$,,9781107612112,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000131.jpg,"Written by experienced practitioners this resource for Theory of Knowledge for the IB Diploma offers comprehensive coverage of and support for the new subject guide. This edition of Theory of Knowledge for the IB Diploma is fully revised for first examination in September 2015. The coursebook is a comprehensive, original and accessible approach to Theory of Knowledge, which covers all aspects of the revised subject guide. A fresh design ensures the content is accessible and user friendly and there is detailed guidance on how to approach the TOK essay and presentation. This edition supports the stronger emphasis on the distinction between personal and shared knowledge and the new areas of knowledge: religion and indigenous knowledge."
131,131,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6079/9781607964858.jpg,The Absorbent Mind,Maria Montessori,Paperback,4.0,10.12,$,,9781607964858,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000132.jpg,"This work has been selected by scholars as being culturally important and is part of the knowledge base of civilization as we know it. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. To ensure a quality reading experience, this work has been proofread and republished using a format that seamlessly blends the original graphical elements with text in an easy-to-read typeface. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
132,132,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3107/9780310750130.jpg,The Beginner's Bible,Zondervan,Hardback,4.5,15.53,$,16.0,9780310750130,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000133.jpg,"With simple text, bright art, and a padded cover, The Beginner's Bible for Little Ones is a cute board book that presents eight Bible stories in bite-sized chunks that even the youngest readers can understand. The Beginner’s Bible for Little Ones is the perfect starting point for the youngest children to learn about God’s Word. The storybook introduces toddlers to the Bible in an imaginative way, with: Easy-to-read text that has been parent-tested and children-approved A soft, durable board book format that fits into little hands and can be easily carried around Vibrant artwork that engages young readers Eight cherished Bible stories, including Creation, Noah’s Ark, and the birth of baby Jesus Purposefully designed for active children up to age 6, The Beginner's Bible for Little Ones is part of the Beginner’s Bible® brand, the bestselling Bible storybook brand of our time, with more than 25 million products sold."
133,133,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6055/9781605542744.jpg,Loose Parts,Lisa Daly,Paperback,4.5,24.57,$,31.5,9781605542744,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000134.jpg,"Use loose parts to spark children's creativity and innovation Loose parts are natural or synthetic found, bought, or upcycled materials that children can move, manipulate, control, and change within their play. Alluring and captivating, they capture children's curiosity, give free reign to their imagination, and motivate learning. The hundreds of inspiring photographs showcase an array of loose parts in real early childhood settings. And the overviews of concepts children can learn when using loose parts provide the foundation for incorporating loose parts into your teaching to enhance play and empower children. The possibilities are truly endless."
134,134,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4625/9781462508167.jpg,"Bringing Words to Life, Second Edition",Isabel L. Beck,Paperback,4.0,26.09,$,29.9,9781462508167,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000135.jpg,"""Exciting and engaging vocabulary instruction can set students on the path to a lifelong fascination with words. This book provides a research-based framework and practical strategies for vocabulary development with children from the earliest grades through high school. The authors emphasize instruction that offers rich information about words and their uses and enhances students' language comprehension and production. Teachers are guided in selecting words for instruction; developing student-friendly explanations of new words; creating meaningful learning activities; and getting students involved in thinking about, using, and noticing new words both within and outside the classroom. Many concrete examples, sample classroom dialogues, and exercises for teachers bring the material to life. Helpful appendices include suggestions for trade books that help children enlarge their vocabulary and/or have fun with different aspects of words""--"
135,135,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9325/9781932565225.jpg,Exploring Feelings,Tony Attwood,Paperback,4.0,17.64,$,20.1,9781932565225,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000136.jpg,"Winner of a 2008 Teachers' Choice Award! Many children, especially those with developmental delays, have trouble understanding or expressing their feelings. The result can be difficulty with anger management. Listing possible responses to situations - and the likely outcome of each one - allows the child to make informed decisions about which responses to choose (walking away vs. hitting). This book provides a guide for caregivers and then the workbook portion asks children to identify situations that trigger their anger and find appropriate ways to respond. Helpful topics include: Overview of the Exploring Feelings Program Introduction to Cognitive Behaviour Therapy Modifications to Conventional Cognitive Behaviour Therapy Affective Education Cognitive Restructuring Comic Strip Conversations The Emotional Toolbox Additional Tools for the Toolbox Social Stories Research Evidence on the Effectiveness of Exploring Feelings"
136,136,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9349/9781934968529.jpg,Grade 2 Reading,Eno Sarris,Paperback,3.5,8.20,$,8.3,9781934968529,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000137.jpg,"The BIGGEST collection of fun-filled activities for reading comprehension! When school is out, learning doesn't have to stop. This big book is filled with engaging activities for 1st graders to get extra reading comprehension practice while having tons of F-U-N too. The Big Book of Reading Comprehension Activities helps kids learn to really understand what they're reading. Designed to give kids extra practice in key skills for their grade level, this book begins with easy lessons and advances to more challenging readings and exercises to keep your little reader's skills as sharp as their pencils! Inside this reading comprehension book, you'll find: 120 Awesome activities--Fun stories, crosswords, coloring, and more engage kids and make them want to learn. All levels--Kids build comprehension skills as they progress from easy to medium to harder exercises. Key skills--Guide your eager reader retell stories, describe main ideas, compare and contrast, and more with reading comprehension activities that support common core standards. Make extra practice extra fun with each and every reading comprehension activity in this book."
137,137,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3758/9780375821790.jpg,Little Witch Learns to Read,Deborah Hautzig,Paperback,4.0,4.56,$,5.0,9780375821790,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000138.jpg,"Little Witch's family is not at all helpful when she is learning to read, so she hides her books and reads by flashlight until late at night and becomes so sleepy that she cannot stay awake during the day. Simultaneous."
138,138,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5452/9780545200837.jpg,"Scholastic Success with Reading Comprehension, Grade 2",Scholastic,Paperback,4.0,5.74,$,6.2,9780545200837,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000139.jpg,Presents a collecton of activities to help students improve reading comprehension skills.
139,139,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4729/9781472906090.jpg,How are you feeling today?,Molly Potter,Hardback,4.0,12.06,$,13.9,9781472906090,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000140.jpg,
140,140,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8431/9781843109006.jpg,Liam Goes Poo in the Toilet,Jane Whelen-Banks,Hardback,4.0,9.09,$,,9781843109006,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000141.jpg,"'This is Liam. Every day Liam eats lots of good food. Each time Liam eats, his tummy gets fuller and fuller... and fuller... until Liam's tummy starts to stretch' Successful toilet training is a time of celebration for both parents and child. It marks the end of dirty diapers and a forward step in the development of a child. Fraught with both stress and triumph, the period of toilet training can take from days to months. For a typical child, learning to gain control over the body's internal stimuli can be at best challenging. For many children, however, these internal cues can be overwhelming and confusing, leading to both a frustrating and traumatic toileting experience. Liam Goes Poo in the Toilet illustrates the relationship between eating and excreting. It provides visual instructions on how to 'relax and push'. After much fanfare, Liam finally masters going `poo' in the toilet, and both he and Mum bask in the glory of a job well done."
141,141,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8747/9780874778274.jpg,Drawing with Children,Mona Brookes,Paperback,4.0,17.60,$,21.5,9780874778274,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000142.jpg,"The definitive guide to encouraging drawing and creativity, for parents and teachers alike Mona Brookes's clear and practical approach to drawing has yielded astounding results with children of all ages and beginning adults. Her unique drawing program has created a revolution in the field of education and a sense of delight and pride among the thousands of students who have learned to draw through her ""Monart Method."" This revised and expanded edition includes: • Information on multiple intelligence and the seven ways to learn • An inspirational chapter on helping children with learning differences • An integrated-studies chapter with projects geared for reading, math, science, ESL, multicultural studies, and environmental awareness • A sixteen-page color insert and hundreds of sample illustrations This invaluable teaching tool not only guides readers through the basics, but also gives important advice on creating a nurturing environment in which self-expression and creativity can flourish. Both practical and enlightening, Drawing With Children inspires educators and parents to bring out the artist in each of us."
142,142,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3077/9780307743152.jpg,Driven to Distraction,M D Edward M Hallowell,Paperback,4.0,11.99,$,17.0,9780307743152,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000143.jpg,"Discusses the symptoms, causes, treatments, and therapies for individuals with attention deficit disorder."
143,143,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1076/9781107615533.jpg,The Tempest,Vicki Wienand,Paperback,4.0,11.55,$,,9781107615533,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000144.jpg,
144,144,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1193/9781119358800.jpg,Mindset Mathematics,Jo Boaler,Paperback,5.0,17.23,$,21.4,9781119358800,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000145.jpg,"Banish math anxiety and give students of all ages a clear roadmap to success Mathematical Mindsets provides practical strategies and activities to help teachers and parents show all children, even those who are convinced that they are bad at math, that they can enjoy and succeed in math. Jo Boaler—Stanford researcher, professor of math education, and expert on math learning—has studied why students don't like math and often fail in math classes. She's followed thousands of students through middle and high schools to study how they learn and to find the most effective ways to unleash the math potential in all students. There is a clear gap between what research has shown to work in teaching math and what happens in schools and at home. This book bridges that gap by turning research findings into practical activities and advice. Boaler translates Carol Dweck's concept of 'mindset' into math teaching and parenting strategies, showing how students can go from self-doubt to strong self-confidence, which is so important to math learning. Boaler reveals the steps that must be taken by schools and parents to improve math education for all. Mathematical Mindsets: Explains how the brain processes mathematics learning Reveals how to turn mistakes and struggles into valuable learning experiences Provides examples of rich mathematical activities to replace rote learning Explains ways to give students a positive math mindset Gives examples of how assessment and grading policies need to change to support real understanding Scores of students hate and fear math, so they end up leaving school without an understanding of basic mathematical concepts. Their evasion and departure hinders math-related pathways and STEM career opportunities. Research has shown very clear methods to change this phenomena, but the information has been confined to research journals—until now. Mathematical Mindsets provides a proven, practical roadmap to mathematics success for any student at any age."
145,145,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6124/9781612436012.jpg,The Growth Mindset Coach,Annie Brock,Paperback,4.0,11.03,$,12.99,9781612436012,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000146.jpg,"Empower learning through grit and resilience—with this easy-to-follow teacher’s guide to growth mindset strategies. Created by teachers for teachers, this is the ultimate guide for unleashing students’ potential through creative lessons, empowering messages, and innovative teaching. The Growth Mindset Coach provides all you need to foster a growth mindset classroom, including: A Month-by-Month Program Research-Based Activities Hands-On Lesson Plans Real-Life Educator Stories Constructive Feedback Sample Parent Letters Studies show that growth mindsets result in higher test scores, improved grades, and more in-class involvement. When your students understand that their intelligence is not limited, they succeed like never before. With the tools in this book, you can motivate your students to believe in themselves and achieve anything."
146,146,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3453/9780345305831.jpg,Secret of Childhood,Maria Montessori,Paperback,4.0,7.29,$,9.3,9780345305831,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000147.jpg,Dr Montessori s revolutionary method of education began early this century. In this classic work she expounds her conviction that in the child there are laws of growth in character and disposition as marked as those in his physical life. This book will be of great interest and importance to all those who care for the young.
147,147,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9784/7743/9784774307060.jpg,My First Book of Lowercase Letters,Kumon Publishing,Paperback,4.0,9.42,$,,9784774307060,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000148.jpg,"Helps children who are starting to learn the alphabet grasp the differences between capital and lower-case letters, providing skill-building worksheets featuring colorful representative images, traceable capital letters and write-in spaces. Original."
148,148,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6088/9781608828029.jpg,The Thriving Adolescent,Louise Hayes,Paperback,4.0,29.16,$,55.6,9781608828029,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000149.jpg,"Adolescents face unique pressures and worries. Will they pass high school? Should they go to college? Will they find love? And what ways do they want to act in the world? The uncertainty surrounding the future can be overwhelming. Sadly, and all too often, if things don’t go smoothly, adolescents will begin labeling themselves as losers, unpopular, unattractive, weird, or dumb. And, let’s not forget the ubiquitous ‘not good enough’ story that often begins during these formative years. These labels are often carried forward throughout life. So what can you do, now, to help lighten this lifelong burden? The Thriving Adolescent offers teachers, counselors, and mental health professionals powerful techniques for working with adolescents. Based in proven- effective acceptance and commitment therapy (ACT), the skills and tips outlined in this book will help adolescents and teens manage difficult emotions, connect with their values, achieve mindfulness and vitality, and develop positive relationships with friends and family. The evidence-based practices in this book focus on developing a strong sense of self, and will give adolescents the confidence they need to make that difficult transition into adulthood. Whether it’s school, family, or friend related, adolescents experience a profound level of stress, and often they lack the psychological tools to deal with stress in productive ways. The skills we impart to them now will help set the stage for a happy, healthy adulthood. If you work with adolescents or teens, this is a must-have addition to your professional library."
149,149,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1423/9780142302279.jpg,Dirty Beasts,Roald Dahl,Paperback,4.0,7.35,$,8.3,9780142302279,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000150.jpg,"Dirty Beasts is a collection of hilarious animal rhymes from the World's NUMBER ONE Storyteller! With amazing full-colour illustrations by Quentin Blake. A collection of (mainly) grisly beasts out for human blood, ranging from Gocky-Wock the crocodile to Sting-A-Ling the scorpion. Described in verse with all Dahl's usual gusto and illustrated in suitably lurid style by Quentin Blake. 'A true genius . . . Roald Dahl is my hero' - David Walliams Exciting, bold and instantly recognisable with Quentin Blake's inimitable artwork. Look out for the whole collection of wondercrump Roald Dahl books!"
150,150,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8431/9781843102069.jpg,Can I tell you about Asperger Syndrome?,Jude Welton,Paperback,4.0,10.66,$,11.4,9781843102069,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000151.jpg,"The essential guide for teaching effectively in the inclusive classroom! The third edition of this handbook offers easy-to-implement ideas, recommendations, and answers to questions to help general education teachers provide top-notch support for all students. In addition to an all-new section that outlines the basics of the RTI model and intervention strategies, this resource covers: 13 categories recognized under IDEA 2004 for which students may be eligible to receive special education services A step-by-step explanation of the special education process Accommodations and modifications to help students access the general education curriculum The transition process for students with special needs"
151,151,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4465/9780446546928.jpg,Columbine,Dave Cullen,Paperback,4.5,15.62,$,18.0,9780446546928,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000152.jpg,"Ten years in the works, a masterpiece of reportage, this is the definitive account of the Columbine massacre, its aftermath, and its significance, from the acclaimed journalist who followed the story from the outset. ""The tragedies keep coming. As we reel from the latest horror . . ."" So begins a new epilogue, illustrating how Columbine became the template for nearly two decades of ""spectacle murders."" It is a false script, seized upon by a generation of new killers. In the wake of Newtown, Aurora, and Virginia Tech, the imperative to understand the crime that sparked this plague grows more urgent every year. What really happened April 20, 1999? The horror left an indelible stamp on the American psyche, but most of what we ""know"" is wrong. It wasn't about jocks, Goths, or the Trench Coat Mafia. Dave Cullen was one of the first reporters on scene, and spent ten years on this book-widely recognized as the definitive account. With a keen investigative eye and psychological acumen, he draws on mountains of evidence, insight from the world's leading forensic psychologists, and the killers' own words and drawings-several reproduced in a new appendix. Cullen paints raw portraits of two polar opposite killers. They contrast starkly with the flashes of resilience and redemption among the survivors. Expanded with a New Epilogue"
152,152,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1984/9780198487258.jpg,Numicon: 100 Square Baseboard,Oxford University Press,Toy,0.0,9.40,$,,9780198487258,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000153.jpg,Designed so that each child can have a set of shapes to lay out in front of them and then use to respond to questions in class teaching. Not suitable for children under 36 months due to small parts.
153,153,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2625/9780262527132.jpg,How to Write a Thesis,Umberto Eco,Paperback,4.0,16.52,$,21.1,9780262527132,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000154.jpg,"Umberto Eco's wise and witty guide to researching and writing a thesis, published in English for the first time. By the time Umberto Eco published his best-selling novel The Name of the Rose, he was one of Italy's most celebrated intellectuals, a distinguished academic and the author of influential works on semiotics. Some years before that, in 1977, Eco published a little book for his students, How to Write a Thesis, in which he offered useful advice on all the steps involved in researching and writing a thesis—from choosing a topic to organizing a work schedule to writing the final draft. Now in its twenty-third edition in Italy and translated into seventeen languages, How to Write a Thesis has become a classic. Remarkably, this is its first, long overdue publication in English. Eco's approach is anything but dry and academic. He not only offers practical advice but also considers larger questions about the value of the thesis-writing exercise. How to Write a Thesis is unlike any other writing manual. It reads like a novel. It is opinionated. It is frequently irreverent, sometimes polemical, and often hilarious. Eco advises students how to avoid “thesis neurosis” and he answers the important question “Must You Read Books?” He reminds students “You are not Proust” and “Write everything that comes into your head, but only in the first draft.” Of course, there was no Internet in 1977, but Eco's index card research system offers important lessons about critical thinking and information curating for students of today who may be burdened by Big Data. How to Write a Thesis belongs on the bookshelves of students, teachers, writers, and Eco fans everywhere. Already a classic, it would fit nicely between two other classics: Strunk and White and The Name of the Rose. Contents The Definition and Purpose of a Thesis • Choosing the Topic • Conducting Research • The Work Plan and the Index Cards • Writing the Thesis • The Final Draft"
154,154,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3126/9780312615529.jpg,Little Girls Can be Mean,Michelle Anthony,Paperback,3.5,14.49,$,18.0,9780312615529,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000155.jpg,"Worried about mean girls? Help your daughter respond and react to bullying where it starts---in elementary school As experts in developmental psychology and each a mother of three, Dr. Michelle Anthony and Dr. Reyna Lindert began noticing an alarming pattern of social struggle among girls as young as five, including their own daughters. In today's world, it is likely that your daughter has been faced with bullying and friendship issues, too---and perhaps you're at a loss for how to guide her through these situations effectively. Little Girls Can Be Mean is the first book to tackle the unique social struggles of elementary-aged girls, giving you the tools you need to help your daughter become stronger, happier, and better able to enjoy her friendships at school and beyond. Dr. Anthony and Dr. Lindert offer an easy-to-follow, 4-step plan to help you become a problem-solving partner with your child, including tips and insights that girls can use on their own to confront social difficulties in an empowered way. Whether your daughter is just starting grade school or is already on her way to junior high, you'll learn how to: OBSERVE the social situation with new eyes CONNECT with your child in a new way GUIDE your child with simple, compassionate strategies SUPPORT your daughter to act more independently to face the social issue By focusing squarely on the issues and needs of girls in the years before adolescence, Little Girls Can Be Mean is the essential, go-to guide for any parent or educator of girls in grades K-6."
155,155,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9784/7743/9784774307053.jpg,My First Book Of Uppercase Letters,Kumon Publishing,Paperback,0.0,8.95,$,,9784774307053,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000156.jpg,"Helps children who are starting to learn the alphabet grasp the differences between capital and lower-case letters, providing skill-building worksheets featuring colorful representative images, traceable capital letters and write-in spaces. Original."
156,156,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4625/9781462515356.jpg,DBT (R) Skills Manual for Adolescents,Jill H. Rathus,Paperback,4.5,45.83,$,,9781462515356,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000157.jpg,"From leading experts who have trained thousands of professionals in dialectical behavior therapy (DBT), this manual provides indispensable tools for treating adolescents with emotional or behavioral problems of any level of severity. Clinicians are guided step by step to teach teens and parents five sets of skills: Mindfulness, Distress Tolerance, Walking the Middle Path (a family-based module developed by the authors specifically for teens), Emotion Regulation, and Interpersonal Effectiveness. Designed for optimal clinical utility, the book features session outlines, teaching notes, discussion points, examples, homework assignments, and 85 reproducible handouts, in a large-size format for easy photocopying. Purchasers also get access to a Web page where they can download and print the reproducible materials. See also the authors' Dialectical Behavior Therapy with Suicidal Adolescents (with Marsha M. Linehan), which delves into skills training and other DBT components for those at highest risk."
157,157,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6184/9780618494965.jpg,Curious George and the Firefighters,Margret Rey,Paperback,4.0,4.70,$,5.0,9780618494965,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000158.jpg,"After creating a mess at the local fire station while taking a tour, George is swept along with the firefighters to the scene of a fire. Although he isn’t able to help put out the fire, George brings his own set of special monkey talents to the situation and proves that maybe a fire dog shouldn’t be the only animal allowed to come along for the ride. This new English/Spanish edition includes highly readable text."
158,158,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8490/9781849054928.jpg,Starving the Anxiety Gremlin for Children Aged 5-9,Kate Collins-Donnelly,Paperback,4.0,16.66,$,,9781849054928,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000159.jpg,"Children's Choice Winner at the School Library Association's Information Book Awards 2014 The Anxiety Gremlin loves one thing - to feed on your anxiety! But watch out, as the fuller he gets, the more anxious you get! How can you stop him? Starve him of his favourite food - your anxiety - and he'll shrink and shrivel away. Starving the Anxiety Gremlin is a unique and award-winning resource to help young people understand different types of anxiety and how to manage them, including panic attacks, phobias, social anxiety, generalised anxiety and obsessive compulsive disorder. Based on cognitive behavioural principles that link thoughts, feelings and behaviours, the techniques described help young people to understand why they get anxious and how they can 'starve' their anxiety gremlin in order to manage their anxiety. This engaging workbook uses fun activities and real life stories, and can be used by young people aged 10+ on their own or with a parent or practitioner. It is also an ideal anxiety management resource for those working with young people, including mental health practitioners, social workers, education sector staff and youth workers."
159,159,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5063/9781506358727.jpg,CLARITY,Lyn D. Sharratt,Paperback,3.5,30.27,$,32.4,9781506358727,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000160.jpg,
160,160,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3758/9780375828225.jpg,A Day At The Police Station,Huck Scarry,Paperback,4.0,4.54,$,5.0,9780375828225,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000161.jpg,"- Dotted - Size: 6 x 9"" - Notebook - Journal - Planner - Dairy - 110 Pages - Classic White Dot Grid Paper - For Writing, Sketching, Journals and Hand Lettering - Great and inexpensive Birthday, Christmas or Anniversary Gift Idea - Perfect for both travel and fitting right on your bedside table"
161,161,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1401/9780140134599.jpg,Dibs in Search of Self,Virginia M. Axline,Paperback,4.0,9.27,$,12.4,9780140134599,Teaching-Resources-Education,dataset/Teaching-Resources-Education/0000162.jpg,Account of a deeply disturbed five-year-old's attempt to find his identity and of his emergence from psychotherapy as a whole human being
